project_id,recommended_for_research,donor,title,year,flow_class,description,crs_sector_code,crs_sector_name,SCA_Sector ,status,intent,flow,all_recipients,recipient_condensed,usd_defl_2017,umbrella_project,year_uncertain,sources,sources_count,funding_agency,implementing_agency,recipient_agencies,recipient_agencies_count,amount,currency,deflators_used,exchange_rates_used,usd_current,start_actual,start_planned,end_actual,end_planned,recipient_count,recipient_cow_code,recipient_oecd_code,recipient_oecd_name,recipient_iso3,recipient_iso2,recipient_un_code,recipient_imf_code,line_of_credit,is_cofinanced,is_ground_truthing,loan_type,interest_rate,maturity,grace_period,grant_element,location_details,contacts
40131,TRUE,China,Exim Bank loans $42.75 million USD for the purchase of freight locomotives,2011,OOF-like,"In December 2011, Uzbekistan Railways SJSRC signed a contract with a consortium consisting of China National Technical Import & Export Corporation, CNR Dalian Locomotive and Rolling Stock Co. for the purchase of 11 freight locomotives. China's Exim Bank would fund this transaction with a loan of $42.75 million USD, with Uzbekistan Railways funding the remaining $2.2 million USD. This loan from the Exim Bank would have a 20 year maturity with a 5 year grace period and an interest rate of 2.25%. The delivery of the three electric locomotives was completed in 2013, and the rest of 8 locomotives was delivered in 2014. Staff_Note: Transaction amount was changed from 42.17 to 42.75 according to source from ECCO. ",210,Transport and Storage,PROV GOODS,Completion,Mixed (Some Development),Export credits,Uzbekistan,Uzbekistan,45434892.18,FALSE,FALSE,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&NS=16&AID=9VIV000400&an=TRENDE0020111221e7cl0028l&cat=a&ep=ASI, Media Report, including Wikileaks; http://www.railjournal.com/index.php/locomotives/cnr-completes-delivery-of-locos-to-uzbekistan.html, Media Report, including Wikileaks; http://uzbekistan.org/news/archive/1162/, Government Source (Donor/Recipient); http://www.railwaygazette.com/news/news/asia/single-view/view/electric-freight-locomotives-unveiled-in-toshkent.html, Media Report, including Wikileaks; http://en.trend.az/casia/uzbekistan/2474143.html, Media Report, including Wikileaks; http://uz.chineseembassy.org/chn/zwgx/jmhz/t1069497.htm, Government Source (Donor/Recipient); http://uz.mofcom.gov.cn/article/jmxw/201402/20140200501559.shtml, Government Source (Donor/Recipient); http://uz.mofcom.gov.cn/article/jmxw/201302/20130200021971.shtml, Government Source (Donor/Recipient); http://www.thecaspiantimes.com/uzbekistan-receives-electric-locomotives-from-china/, Media Report, including Wikileaks",9,"Export-Import Bank of China, Government Agency","China National Technical Import & Export Corporation, Government Agency",,,42750000,USD,0.940906822,1,42750000,,,,,1,704,617,Uzbekistan,UZB,UZ,860,927,FALSE,TRUE,FALSE,Concessional,2.25,20,5,52.84,,
54403,TRUE,China,China Exim Bank loans 328.45 M RMB for 113 coaches to Ministry of Railway Transport,2007,OOF-like,"In 2007, the China Exim Bank provided a 328.45 million RMB loan to to Turkmenistan to purchase 113 railway passenger cars. The loan was given to the Ministry of Railway Transport of Turkmenistan. As of 2012, the loan was still be implemented, according to an annual report from Turkmenistan. STAFF_NOTE: The two book sources cite another book for the loan. However, upon looking at the book, the parent material doesn't offer any new information about the loan. The annual reports and the books record slightly different transaction amounts, however it can be assumed that these are referring to the same project. ",210,Transport and Storage,PROV GOODS,Implementation,Mixed (Some Development),Export credits,Turkmenistan,Turkmenistan,67287215.03,FALSE,FALSE," https://books.google.com/books?id=wkyiAgAAQBAJ&pg=PT197&lpg=PT197&dq=CHina+fiber+optic+loan+turkmenistan&source=bl&ots=t-cXWhRupb&sig=yGacJ6jg9t6bylAzU1B3_SjvNsE&hl=en&sa=X&ved=2ahUKEwiMtOCazrTfAhXHxlkKHaORDh4Q6AEwCHoECAYQAQ#v=onepage&q=CHina%20fiber%20optic%20loan%20turkmenistan&f=false, Academic Journal Article; https://books.google.com/books?id=J4kYDAAAQBAJ&pg=PA125&lpg=PA125&dq=CHina+fiber+optic+loan+tajikistan&source=bl&ots=xp-ejVWUcs&sig=9-7gQXjc3kdOg2bE7vrajgT9Wkw&hl=en&sa=X&ved=2ahUKEwii_9Xxy7TfAhWGjlkKHX2NDDoQ6AEwAHoECAMQAQ#v=onepage&q=CHina%20fiber%20optic%20loan%20tajikistan&f=false . , Academic Journal Article; http://www.tfeb.gov.tm/downloads/fs/2012/ar/en.pdf, Government Source (Donor/Recipient); http://www.tfeb.gov.tm/downloads/fs/2011/ar/en.pdf , Government Source (Donor/Recipient)",4,"China Export-Import Bank, State-Owned Company",,,,328450000,CNY,0.641642166,7.6075325,43174314.4,,,,,1,701,616,Turkmenistan,TKM,TM,795,925,FALSE,FALSE,FALSE,No Information,,,,,,
57799,TRUE,China,"China Exim Bank loans 400 million RMB to Turkmenneft for the supply of oil, gas equipment, and tubular goods",2011,OOF-like,"The China Exim Bank implemented a 400 million RMB credit to supply Turkmenneft for the supply of oil, gas equipment, and tubular goods. As of 2011, the project was still being implemented. STAFF_NOTE: The original commitment year of the loan is unclear, but 2011 is the first found source that lists the project. ",230,Energy Generation and Supply,PROV GOODS,Implementation,Mixed (Some Development),Export credits,Turkmenistan,Turkmenistan,65793444.66,FALSE,TRUE,"http://www.tfeb.gov.tm/downloads/fs/2012/ar/en.pdf, Government Source (Donor/Recipient); http://www.tfeb.gov.tm/downloads/fs/2011/ar/en.pdf , Government Source (Donor/Recipient)",2,"Turkmenneft, State-Owned Company; China Export-Import Bank, State-Owned Company",,,,400000000,CNY,0.940906822,6.461461327,61905500.91,,,,,1,701,616,Turkmenistan,TKM,TM,795,925,FALSE,FALSE,FALSE,,,,,,,
56456,TRUE,China,ICBC Facility I to Reliance Communications (linked to #54352),2012,OOF-like,"On February 22, 2012, Reliance Communications entered into a facility agreement with China Development Bank Corporation, Export-Import Bank of China and Industrial and Commercial Bank of China Limited for loan of US$ 925.2 million (“ICBC Facility I”). As at December 31, 2014, US$796 million of the principal amount was outstanding under this facility. The interest rate is calculated by adding the 6 Month LIBOR rate at the time of agreement, 0.757% to the margin of 4.75%. The loan was given for debt relief purposes. ",600,Action Relating to Debt,Debt Relief,Implementation,Commercial,Loan (excluding debt rescheduling),India,India,938166816.3,FALSE,FALSE,"https://links.sgx.com/FileOpen/Reliance%20Communications%20-%20Final%20OC.ashx?App=Prospectus&FileID=26422, Implementing/Intermediary Agency Source; https://www.ft.com/content/ef4567b4-0810-11e0-8527-00144feabdc0, Media Report, including Wikileaks",2,,,,,925200000,USD,0.98617856,1,925200000,,,,,1,750,645,India,IND,IN,356,534,FALSE,FALSE,FALSE,,5.507,,,,,
54352,TRUE,China,ICBC Facility II to Reliance Communications (linked to #56456),2014,OOF-like,"On July 21st, 2014, the Industrial & Commercial Bank of China (ICBC) loaned 1.2 billion Indian rupees in a working capital loan to Reliance Tech Services Limited for debt relief. Most of the funds will be used to repay Reliance's short term loans. Reliance Communications guaranteed the loan. The interest rate of the loan is calculated by adding the 6 Month LIBOR rate on the date of agreement 0.328% to the margin of 1.25%. The loan will be paid back over 10 years. This project is linked to ICBC and Exim's 2012 $925.2 million USD loan for the construction of ICBC Facility I (#56456).",600,Action Relating to Debt,Debt Relief,Pipeline: Commitment,Commercial,Loan (excluding debt rescheduling),India,India,18826353.65,FALSE,FALSE,"https://links.sgx.com/FileOpen/Reliance%20Communications%20-%20Final%20OC.ashx?App=Prospectus&FileID=26422, Implementing/Intermediary Agency Source; https://www.ft.com/content/ef4567b4-0810-11e0-8527-00144feabdc0, Media Report, including Wikileaks",2,"Industrial and Commercial Bank of China (ICBC), State-Owned Company",,"Reliance Communications Ltd. , Private Sector",1,1200000000,INR,1.044419853,61.02951446,19662617.52,,,,,1,750,645,India,IND,IN,356,534,FALSE,FALSE,FALSE,,1.578,,,,,
34512,TRUE,China,China cancels $18.8 million of Afghanistan debt (linked to #34505),2004,ODA-like,"In March 2004, China agreed to cancel $18.8 million of Afghanistan's debt, from a loan the Afghan government borrowed from China in 1965. The debt cancelled in this project is likely to make up the bulk of total debt cancelled by China between 2002 and 2009, which was worth $19.5 million. This project may be linked to #34505, in which China wrote off all of Afghanistan's debt in 2002. ",600,Action Relating to Debt,Debt Relief,Completion,Development,Debt forgiveness,Afghanistan,Afghanistan,34694368.67,FALSE,FALSE,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=BBCAPP0020040327e03r003h1&cat=a&ep=ASE, Media Report, including Wikileaks; https://books.google.com.sg/books?id=Zoouvv_4QfUC&pg=PA146&lpg=PA146&dq=china+cancels+afghanistan+debt+2002&source=bl&ots=kuU25l9kG-&sig=l1ltiTJT1S6CH96SVkHIwjk_W8w&hl=en&sa=X&ved=0CCIQ6AEwAWoVChMI6dyooOCVxgIVk3u8Ch38KwAx#v=onepage&q=china%20cancels%20afghanistan%20debt%202002&f=false, Other Academic (Working Paper, Dissertation); http://csis.org/files/publication/120322_Zhao_ChinaAfghan_web.pdf, NGO/Civil Society/Advocacy; http://www.gov.cn/misc/2010-07/21/content_1659816.htm, Government Source (Donor/Recipient); http://af.mofcom.gov.cn/article/zxhz/201501/20150100879514.shtml, Government Source (Donor/Recipient); https://www.fmprc.gov.cn/chn//gxh/cgb/zcgmzysx/yz/1206/1206x1/t356107.htm, Government Source (Donor/Recipient); http://sao.gov.af/Content/files/Qatia%20Audit%20Report%201392_English%20Final.pdf, Government Source (Donor/Recipient); http://outlookafghanistan.net/topics.php?post_id=14736, Media Report, including Wikileaks",8,,,,,9600000,GBP,0.506613141,0.54618,17576623.09,,,,,1,700,625,Afghanistan,AFG,AF,4,512,FALSE,FALSE,FALSE,,,,,,,"Sun Yuxi, Chinese ambassador "
34505,TRUE,China,China cancels all of Afghanistan's debt (linked to #34512),2002,ODA-like,"In November 2002, China agreed to write off Afghanistan's debt. The exact amount of debt cancelled is estimated to be tens of millions of dollars, but the exact amount is unclear. This is separate from the $19.5 million of debt cancelled between 2002 and 2009, as this is after the agreement date of this project. Of the $19.5 million between 2002 and 2009, the $18 million of debt cancelled under the agreement in #34512 is likely to make up a large part of it. ",600,Action Relating to Debt,Debt Relief,Completion,Development,Debt forgiveness,Afghanistan,Afghanistan,,FALSE,FALSE,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=prtrin0020021120dybj0005v&cat=a&ep=ASE, Media Report, including Wikileaks; http://www.chinadaily.com.cn/english/doc/2004-06/10/content_338324.htm, Media Report, including Wikileaks; http://www.afghanistannewscenter.com/news/2002/november/nov202002.html, Media Report, including Wikileaks; http://csis.org/files/publication/120322_Zhao_ChinaAfghan_web.pdf, NGO/Civil Society/Advocacy; http://www.gov.cn/misc/2010-07/21/content_1659816.htm, Government Source (Donor/Recipient)",5,,,,,,,,,,,,,,1,700,625,Afghanistan,AFG,AF,4,512,FALSE,FALSE,FALSE,,,,,,,"Tang Jiaxuan, Chinese Foreign Minister ; Abdullah Abdulla, Afghan Foreign Minister "
35839,TRUE,China,China gives loans for foreign exchange reserves boost in Pakistan for 500m,2008,Vague (Official Finance),"In November 2008, following the recent visit of President Asif Ali Zardari to Beijing, China agreed to extend financial aid of 500 million USD. The South Asian nation is struggling with an acute balance of payments crisis and the government estimates the country needs around 4 billion USD in short order to pay for its imports and help repay its debt. The financial assistance, which would be distributed in 2-3 days, is in addition to the deposit of 500 million USD already placed by the Chinese government with the State Bank of Pakistan in June 2008. On Jan 23, 2009, Pakistan received soft loan of US$500 million from China to help build foreign exchange reserves. The deposit is only to build foreign reserves and cannot be used it for budgetary purposes. This amount will be repaid in one-and-a-half years, and has been provided to Pakistan under term deposit support. It has pushed up the reserves much above the $10 billion mark, a sign of moderate strength for exchange rate market. The lowest rate on the loans was 4%. ",600,Action Relating to Debt,Debt Relief,Completion,Development,Loan (excluding debt rescheduling),Pakistan,Pakistan,660092623.9,FALSE,FALSE,"https://global.factiva.com/redir/default.aspx?P=sa&an=LBA0000020090126e51q000rp&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=BBCSAP0020090125e51p0002t&cat=a&ep=ASE, Media Report, including Wikileaks; http://www.geo.tv/1-24-2009/33453.htm, Media Report, including Wikileaks; http://www.dawn.com/news/340492/pakistan-receives-601m-from-china-us, Media Report, including Wikileaks; http://www.wsj.com/articles/SB122660181953225067, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=WDAN000020081117e4bh0000e&cat=a&ep=ASE, Other Academic (Working Paper, Dissertation); https://global.factiva.com/redir/default.aspx?P=sa&an=XIFINN0020081114e4be001p5&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=J000000020081114e4be0001z&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=BBCSAP0020081114e4be0002t&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=AIWNAT0020081124e4bd0004t&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=DJI0000020081113e4bd0015j&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=UNNIND0020090102e5110005o&cat=a&ep=ASE, Media Report, including Wikileaks; http://www.china.com.cn/news/txt/2008-11/17/content_16778846.htm, Media Report, including Wikileaks; https://www.fas.org/sgp/crs/misc/RL34742.pdf, Other Academic (Working Paper, Dissertation)",14,,,,,500000000,USD,0.757469455,1,500000000,,,,,1,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,Some Information,,1.5,,,,
40360,TRUE,China,China reduces Kyrgyzstan's outstanding debt by 7 million USD,2008,ODA-like,"STAFF_NOTES: Unable to confirm this project in Stage 2 In May 2008, Kyrgyz Finance Minister Kalimbetova held bilateral meetings with Chinese and Indian Foreign Ministers concerning outstanding debts owed by Kyrgyzstan to these countries. During the meeting with the Chinese delegation Finance Minister Kalimbetova said all debt issues have been tackled between Kyrgyzstan and China. The Governments of China and Kyrgyzstan signed the agreement on transforming the Chinese governmental credit worth US$7 million into a grant.",600,Action Relating to Debt,Debt Relief,Completion,Development,Debt forgiveness,Kyrgyz Republic,Kyrgyz Republic,9241296.735,FALSE,FALSE,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&NS=16&AID=9VIV000400&an=AKIPEN0020080514e45e0005l&cat=a&ep=ASI, Media Report, including Wikileaks",1,,,,,7000000,USD,0.757469455,1,7000000,,,,,1,703,614,Kyrgyz Republic,KGZ,KG,417,917,FALSE,FALSE,FALSE,,,,,,,
34163,TRUE,China,China to write off Bangladeshi unpaid interest in a gesture of friendship,2009,ODA-like,"At a Joint Commission (JC) meeting between Bangladesh and China in 2009, China agreed to write off unpaid interest on loans given to Bangladesh until the end of 2008. The exact amount that was written off was not specified.",600,Action Relating to Debt,Debt Relief,Pipeline: Commitment,Development,Debt forgiveness,Bangladesh,Bangladesh,,FALSE,FALSE,"https://global.factiva.com/aa/?ref=DKCOBD0020090828e58s0000l&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global-factiva-com.proxy.wm.edu/aa/?ref=DKCOBD0020090828e58s0000h&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks",2,,,,,,,,,,,,,,1,771,666,Bangladesh,BGD,BD,50,513,FALSE,FALSE,FALSE,,,,,,,
34325,TRUE,China,Waiver of 9 loans worth over 600 million RMB ,2011,ODA-like,"In August 2011, China exempted 9 Bangladeshi loans, with a combined value of over 600 million RMB. ",600,Action Relating to Debt,Debt Relief,Completion,Development,Debt forgiveness,Bangladesh,Bangladesh,98690166.99,FALSE,FALSE,"https://global.factiva.com/aa/?ref=NNATBD0020110825e78p00060&pp=1&fcpil=zhcn&napc=S&sa_from=, Media Report, including Wikileaks; http://bd.china-embassy.org/chn/xwdt/t852029.htm, Government Source (Donor/Recipient)",2,,,,,600000000,CNY,0.940906822,6.461461327,92858251.36,,,,,1,771,666,Bangladesh,BGD,BD,50,513,FALSE,FALSE,FALSE,,,,,,,"M Mosharraf Hossain Bhuiyan, Secretary of Economic Relations Division (ERD) "
